gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_submitted,is_banked,num_assessments,avg_score,region_East Midlands Region,region_London Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J
1,3,7.0,2,0,60,0,2,116.6,0,5,66.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,3.0,1,0,60,0,2,113.2,0,5,77.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,4.0,1,0,60,0,2,113.2,0,5,71.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,4.0,1,0,300,1,2,114.2,0,5,62.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,2,5.0,1,0,60,0,2,116.2,0,5,72.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,2,7.0,1,0,60,1,2,115.0,0,5,73.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,8.0,0,0,60,0,2,109.6,0,5,70.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,9.0,1,0,60,0,2,107.6,0,5,73.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,4.0,1,0,120,1,2,116.2,0,5,53.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,9.0,0,0,60,1,2,114.2,0,5,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,3.0,1,0,60,0,2,113.4,0,5,78.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,7.0,1,0,60,0,2,116.8,0,5,66.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,2,6.0,0,0,60,0,1,113.6,0,5,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,9.0,1,0,60,0,2,115.2,0,5,69.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,0.0,0,0,120,0,2,116.8,0,5,67.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,5.0,1,0,60,0,1,98.5,0,4,59.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0.0,1,0,60,0,2,113.8,0,5,65.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,8.0,1,0,60,0,0,118.0,0,5,82.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,7.0,1,0,60,0,2,113.0,0,5,52.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,2.0,2,0,60,0,2,114.2,0,5,70.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,4.0,0,0,60,0,2,113.4,0,5,62.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,8.0,0,0,60,1,2,118.6,0,5,73.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,2,4.0,0,0,120,0,1,18.0,0,1,70.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,3.0,1,0,60,0,2,112.0,0,5,69.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,2,7.0,1,0,60,0,2,112.2,0,5,66.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,5.0,1,0,60,0,2,113.0,0,5,67.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,3.0,1,0,60,0,2,110.2,0,5,75.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,2.0,0,0,60,0,2,112.8,0,5,71.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,0.0,1,0,60,0,2,113.6,0,5,76.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,2,2.0,0,0,60,0,2,116.8,0,5,83.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,3.0,1,0,60,0,2,117.8,0,5,51.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,9.0,0,0,150,0,2,115.2,0,5,61.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,4.0,1,0,120,0,2,118.6,0,5,57.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,4.0,0,0,60,0,0,116.4,0,5,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,2.0,1,0,60,0,1,116.6,0,5,73.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,2,6.0,0,0,60,0,1,92.25,0,4,51.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,3,9.0,0,0,60,1,2,118.4,0,5,83.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,8.0,0,0,120,0,2,114.2,0,5,75.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,7.0,1,0,60,0,2,114.8,0,5,50.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,2.0,0,0,120,0,2,114.0,0,5,73.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,8.0,0,0,120,0,1,115.2,0,5,46.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,5.0,1,0,90,0,0,121.6,0,5,82.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,2,8.0,1,0,60,0,2,115.2,0,5,77.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,3.0,0,0,60,0,2,119.6,0,5,60.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,8.0,1,0,120,0,1,66.66666666666667,0,3,24.66666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,8.0,1,0,180,0,2,115.8,0,5,70.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,8.0,1,0,60,0,2,114.2,0,5,90.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,9.0,2,0,60,0,2,117.2,0,5,78.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,7.0,2,0,60,0,1,37.5,0,2,56.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,2.0,1,0,60,0,1,142.5,0,4,44.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,2,4.0,0,0,60,0,2,117.2,0,5,79.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,8.0,1,0,60,0,2,112.8,0,5,75.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,9.0,0,0,120,0,2,114.0,0,5,55.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,9.0,0,0,120,0,2,111.6,0,5,73.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,4.0,0,0,240,0,2,117.0,0,5,77.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,4.0,1,0,60,0,2,113.8,0,5,79.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,9.0,0,0,60,0,2,111.0,0,5,76.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0.0,0,0,60,0,2,118.6,0,5,60.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,2.0,2,0,120,0,2,98.25,0,4,61.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,6.0,1,0,60,0,2,112.2,0,5,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,8.0,0,0,60,0,2,103.6,0,5,63.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,9.0,2,0,60,0,0,115.6,0,5,80.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,9.0,0,0,60,0,2,117.2,0,5,64.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,9.0,1,0,60,0,2,112.8,0,5,80.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,8.0,2,0,60,0,2,113.2,0,5,81.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,3.0,0,0,60,0,2,113.2,0,5,71.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,2,7.0,0,0,60,0,2,117.4,0,5,65.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,8.0,0,0,60,0,2,113.4,0,5,71.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,9.0,1,0,60,0,2,113.0,0,5,71.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,7.0,1,0,60,0,2,116.2,0,5,70.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,2,0.0,0,0,60,1,2,114.0,0,5,79.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,8.0,1,0,60,0,2,114.6,0,5,73.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,5.0,0,0,60,0,2,124.2,0,5,76.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,2,8.0,1,0,60,0,2,112.2,0,5,72.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,3.0,0,0,120,0,2,117.8,0,5,76.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,2.0,0,0,60,0,2,114.0,0,5,70.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,2,9.0,0,0,60,0,2,115.2,0,5,71.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0.0,1,0,60,0,2,112.8,0,5,78.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,8.0,0,0,60,0,2,116.8,0,5,64.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,2,0.0,0,0,120,0,2,103.0,0,4,56.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,9.0,1,0,60,0,2,116.6,0,5,79.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,3.0,1,0,120,0,2,112.0,0,5,65.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,5.0,1,0,60,0,2,113.4,0,5,79.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,8.0,1,0,60,0,2,117.8,0,5,51.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,2,4.0,0,0,180,0,2,113.8,0,5,82.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,6.0,1,0,60,0,0,107.4,0,5,83.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,0.0,1,0,60,0,2,119.0,0,5,84.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,9.0,1,0,60,0,2,117.6,0,5,63.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,9.0,0,0,60,0,2,113.6,0,5,76.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,9.0,0,0,60,0,1,114.4,0,5,57.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,3,2.0,2,0,60,0,2,112.0,0,5,68.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,8.0,0,0,60,0,2,114.8,0,5,71.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,3.0,0,0,60,0,2,115.2,0,5,78.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,0.0,0,0,60,0,2,114.2,0,5,67.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,4.0,1,0,60,0,0,114.2,0,5,81.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,5.0,0,0,60,0,0,115.4,0,5,84.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,2,4.0,1,0,180,0,2,139.5,0,4,58.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,7.0,1,0,120,0,2,112.6,0,5,79.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,6.0,0,0,120,0,2,116.2,0,5,67.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,8.0,2,0,60,0,2,111.6,0,5,61.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,6.0,0,0,60,0,2,121.6,0,5,46.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,6.0,1,0,60,0,0,113.0,0,5,86.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,4.0,1,0,60,0,2,115.2,0,5,77.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,2,4.0,0,0,60,0,2,116.6,0,5,54.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.0,1,0,120,0,2,115.4,0,5,63.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,2,6.0,0,0,60,0,2,114.0,0,5,71.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,3,9.0,2,0,60,0,2,118.8,0,5,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,7.0,0,0,120,0,2,116.8,0,5,73.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0.0,0,0,60,0,2,118.4,0,5,71.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,8.0,1,0,60,0,2,120.2,0,5,51.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,7.0,0,1,60,0,1,16.5,2,4,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,4.0,0,0,60,0,2,114.0,0,5,80.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,4.0,0,0,120,0,2,116.6,0,5,81.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,3.0,0,0,60,0,2,129.5,0,4,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,5.0,1,0,60,0,2,114.0,0,5,77.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,8.0,1,0,60,0,2,114.6,0,5,71.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,7.0,1,1,60,0,2,94.33333333333331,1,6,65.33333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,6.0,1,0,60,0,2,114.8,0,5,82.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,2.0,0,0,60,0,2,116.8,0,5,82.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,8.0,2,0,60,0,2,113.6,0,5,61.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,9.0,0,0,60,0,2,113.4,0,5,67.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,4.0,1,0,60,0,2,115.2,0,5,57.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,4.0,1,1,60,0,2,113.6,0,5,76.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2,6.0,0,0,120,0,0,115.0,0,5,87.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,7.0,1,0,60,0,2,113.2,0,5,64.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,6.0,1,0,60,0,2,112.8,0,5,78.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,7.0,1,0,60,0,2,117.0,0,5,58.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0.0,0,0,60,0,2,113.6,0,5,60.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,9.0,1,0,60,0,2,114.0,0,5,78.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,7.0,1,0,60,0,2,113.6,0,5,65.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,9.0,1,1,60,1,2,96.42857142857143,0,7,53.14285714285714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,9.0,1,0,60,0,0,110.0,0,5,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,9.0,1,0,60,0,1,114.0,0,5,61.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,9.0,0,1,210,0,2,106.83333333333331,0,6,48.83333333333334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,2.0,1,0,60,0,1,19.0,0,1,75.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,3.0,1,0,120,1,2,113.4,0,5,63.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,3.0,1,1,60,1,2,99.375,0,8,79.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,2.0,1,0,60,0,2,110.8,0,5,66.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,6.0,0,0,60,0,2,115.2,0,5,68.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,7.0,0,1,120,0,2,99.14285714285714,0,7,78.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,4.0,0,0,60,1,2,114.4,0,5,62.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,3.0,0,0,60,0,1,19.0,0,1,77.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,7.0,2,0,60,0,2,114.2,0,5,76.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,3.0,1,0,60,1,2,116.8,0,5,75.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,7.0,1,0,60,0,2,112.8,0,5,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,5.0,1,0,60,0,2,113.6,0,5,69.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,9.0,0,0,60,0,2,136.0,0,5,65.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0.0,1,0,60,0,1,125.2,0,5,59.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2,7.0,1,1,60,0,2,99.16666666666669,0,6,71.66666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2,3.0,1,0,60,0,2,114.2,0,5,75.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0.0,1,0,60,0,2,121.6,0,5,69.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,9.0,0,0,60,0,2,116.2,0,5,66.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,3.0,1,0,60,0,2,106.6,0,5,66.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,4.0,1,0,60,0,0,114.2,0,5,83.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,5.0,0,0,60,0,2,118.4,0,5,70.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,5.0,1,0,60,0,2,114.6,0,5,66.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,3.0,1,0,60,0,2,112.6,0,5,59.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,9.0,0,1,180,0,2,100.0,0,6,57.83333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2,4.0,0,0,60,0,2,119.2,0,5,46.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2,0.0,0,0,60,0,2,112.6,0,5,72.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,6.0,0,0,60,0,1,115.8,0,5,43.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2,6.0,0,0,60,0,2,116.2,0,5,67.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,4.0,0,0,60,0,0,113.8,0,5,85.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,2,3.0,1,0,120,0,2,120.0,0,5,49.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2.0,1,0,60,0,0,117.4,0,5,82.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,0.0,1,0,60,0,0,109.4,0,5,80.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,4.0,0,0,60,0,2,116.8,0,5,70.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,4.0,1,0,60,0,2,113.8,0,5,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,9.0,1,0,60,0,2,113.4,0,5,79.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,3.0,0,0,240,0,2,118.0,0,5,53.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,3.0,0,1,120,0,1,73.5,0,2,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,7.0,1,0,60,0,2,112.8,0,5,81.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,5.0,0,0,60,0,2,114.8,0,5,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,7.0,1,0,60,0,1,114.0,0,5,46.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,5.0,0,0,60,0,2,117.8,0,5,72.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,2.0,0,0,60,0,2,113.8,0,5,83.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,3,7.0,0,0,60,0,2,114.2,0,5,86.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,4.0,1,0,90,0,2,115.2,0,5,72.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0.0,0,0,60,0,2,115.6,0,5,73.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,7.0,1,0,60,0,2,94.4,0,5,73.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,9.0,1,0,60,0,2,112.4,0,5,75.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,3.0,1,0,60,0,2,116.4,0,5,66.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,7.0,0,0,60,0,2,114.2,0,5,84.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,4.0,0,0,60,0,2,119.6,0,5,81.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,5.0,1,0,60,0,2,113.8,0,5,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0.0,1,0,60,1,2,127.6,0,5,80.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,7.0,1,0,60,0,1,126.8,0,5,77.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,7.0,0,0,60,0,1,115.6,0,5,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,7.0,2,0,60,0,2,117.2,0,5,64.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,3.0,1,0,60,0,2,111.6,0,5,77.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,7.0,1,0,120,0,1,113.4,0,5,72.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,7.0,0,0,60,0,2,114.2,0,5,79.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2.0,0,0,60,0,2,113.4,0,5,52.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,7.0,0,0,60,0,0,111.6,0,5,85.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,7.0,0,1,60,0,2,116.4,0,5,74.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,5.0,0,0,60,0,2,113.2,0,5,75.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2,8.0,0,0,60,0,2,115.4,0,5,52.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,9.0,1,0,60,0,2,116.6,0,5,66.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,4.0,1,0,60,0,2,113.8,0,5,76.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,5.0,1,0,60,0,2,113.8,0,5,65.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,8.0,1,0,60,0,2,114.2,0,5,80.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
